name,label,state
dia93_utt1,neutral,dev
dia93_utt2,neutral,dev
dia93_utt3,sadness,dev
dia93_utt4,neutral,dev
dia93_utt5,neutral,dev
dia93_utt6,sadness,dev
dia93_utt7,sadness,dev
dia94_utt0,neutral,dev
dia94_utt1,joy,dev
dia94_utt2,disgust,dev
dia94_utt3,neutral,dev
dia94_utt4,neutral,dev
dia94_utt5,joy,dev
dia94_utt6,neutral,dev
dia94_utt7,surprise,dev
dia94_utt8,neutral,dev
dia94_utt9,anger,dev
dia94_utt10,neutral,dev
dia94_utt11,anger,dev
dia95_utt0,anger,dev
dia95_utt1,neutral,dev
dia95_utt2,anger,dev
dia95_utt3,neutral,dev
dia95_utt4,neutral,dev
dia95_utt5,surprise,dev
dia95_utt6,anger,dev
dia95_utt7,surprise,dev
dia95_utt8,anger,dev
dia95_utt9,neutral,dev
dia95_utt10,neutral,dev
dia96_utt0,neutral,dev
dia96_utt1,neutral,dev
dia96_utt2,surprise,dev
dia96_utt3,joy,dev
dia97_utt0,joy,dev
dia97_utt1,joy,dev
dia97_utt2,neutral,dev
dia97_utt3,joy,dev
dia97_utt4,joy,dev
dia97_utt5,joy,dev
dia97_utt6,neutral,dev
dia97_utt7,joy,dev
dia97_utt8,surprise,dev
dia97_utt9,joy,dev
dia97_utt10,surprise,dev
dia97_utt11,joy,dev
dia97_utt12,surprise,dev
dia97_utt13,neutral,dev
dia97_utt14,fear,dev
dia97_utt15,neutral,dev
dia97_utt16,surprise,dev
dia97_utt17,neutral,dev
dia97_utt18,surprise,dev
dia97_utt19,neutral,dev
dia97_utt20,joy,dev
dia97_utt21,neutral,dev
dia98_utt0,anger,dev
dia98_utt1,disgust,dev
dia98_utt2,anger,dev
dia98_utt3,joy,dev
dia98_utt4,anger,dev
dia99_utt0,joy,dev
dia99_utt1,neutral,dev
dia99_utt2,joy,dev
dia99_utt3,surprise,dev
dia99_utt4,joy,dev
dia99_utt5,surprise,dev
dia99_utt6,surprise,dev
dia99_utt7,neutral,dev
dia99_utt8,neutral,dev
dia100_utt0,neutral,dev
dia101_utt0,sadness,dev
dia102_utt0,neutral,dev
dia102_utt1,neutral,dev
dia103_utt0,neutral,dev
dia103_utt1,sadness,dev
dia103_utt2,joy,dev
dia103_utt3,neutral,dev
dia103_utt4,joy,dev
dia104_utt0,joy,dev
dia104_utt1,sadness,dev
dia104_utt2,joy,dev
dia104_utt3,neutral,dev
dia104_utt4,surprise,dev
dia104_utt5,anger,dev
dia104_utt6,joy,dev
dia104_utt7,joy,dev
dia104_utt8,surprise,dev
dia104_utt9,fear,dev
dia104_utt10,surprise,dev
dia104_utt11,fear,dev
dia104_utt12,surprise,dev
dia104_utt13,fear,dev
dia104_utt14,joy,dev
dia104_utt15,anger,dev
dia105_utt0,neutral,dev
dia105_utt2,anger,dev
dia105_utt3,anger,dev
dia105_utt4,joy,dev
dia105_utt5,neutral,dev
dia105_utt6,neutral,dev
dia105_utt7,neutral,dev
dia105_utt8,joy,dev
dia105_utt9,joy,dev
dia105_utt10,anger,dev
dia105_utt11,anger,dev
dia106_utt0,neutral,dev
dia106_utt1,neutral,dev
dia106_utt2,neutral,dev
dia106_utt3,neutral,dev
dia106_utt4,joy,dev
dia106_utt5,neutral,dev
dia107_utt0,neutral,dev
dia107_utt1,neutral,dev
dia107_utt2,surprise,dev
dia107_utt3,surprise,dev
dia108_utt0,surprise,dev
dia108_utt1,fear,dev
dia108_utt2,surprise,dev
dia108_utt3,anger,dev
dia108_utt4,anger,dev
dia108_utt5,anger,dev
dia108_utt6,anger,dev
dia108_utt7,surprise,dev
dia108_utt8,sadness,dev
dia108_utt9,neutral,dev
dia108_utt10,joy,dev
dia108_utt11,joy,dev
dia108_utt12,fear,dev
dia108_utt13,neutral,dev
dia108_utt14,neutral,dev
dia109_utt0,neutral,dev
dia109_utt1,joy,dev
dia109_utt2,disgust,dev
dia109_utt3,sadness,dev
dia109_utt4,anger,dev
dia109_utt5,neutral,dev
dia109_utt6,neutral,dev
dia109_utt7,neutral,dev
dia110_utt0,neutral,dev
dia110_utt1,neutral,dev
dia110_utt2,neutral,dev
dia110_utt3,neutral,dev
dia110_utt4,neutral,dev
dia110_utt5,joy,dev
dia110_utt6,joy,dev
dia110_utt8,joy,dev
dia110_utt9,joy,dev
dia111_utt0,anger,dev
dia111_utt1,neutral,dev
dia111_utt2,neutral,dev
dia112_utt0,anger,dev
dia112_utt1,sadness,dev
dia112_utt2,neutral,dev
dia112_utt3,sadness,dev
dia112_utt4,neutral,dev
dia113_utt0,neutral,dev
dia113_utt1,sadness,dev
dia113_utt2,neutral,dev
dia113_utt4,neutral,dev
dia113_utt5,neutral,dev
dia113_utt6,surprise,dev
dia113_utt7,neutral,dev
dia113_utt8,sadness,dev
dia113_utt9,sadness,dev
dia113_utt10,sadness,dev
dia113_utt11,sadness,dev
dia113_utt12,sadness,dev
dia113_utt13,sadness,dev
dia0_utt0,surprise,test
dia0_utt1,anger,test
dia0_utt2,neutral,test
dia1_utt0,neutral,test
dia1_utt1,joy,test
dia1_utt4,joy,test
dia1_utt5,joy,test
dia1_utt6,joy,test
dia1_utt7,joy,test
dia2_utt0,neutral,test
dia2_utt1,neutral,test
dia2_utt2,sadness,test
dia2_utt3,surprise,test
dia2_utt4,anger,test
dia2_utt5,anger,test
dia2_utt6,anger,test
dia2_utt7,joy,test
dia2_utt8,joy,test
dia2_utt9,neutral,test
dia2_utt10,neutral,test
dia3_utt0,neutral,test
dia3_utt1,fear,test
dia3_utt2,neutral,test
dia3_utt3,neutral,test
dia3_utt4,anger,test
dia3_utt5,disgust,test
dia3_utt6,neutral,test
dia4_utt0,surprise,test
dia4_utt1,neutral,test
dia4_utt2,surprise,test
dia4_utt3,surprise,test
dia4_utt4,neutral,test
dia4_utt5,fear,test
dia4_utt6,disgust,test
dia4_utt7,anger,test
dia4_utt8,neutral,test
dia5_utt0,anger,test
dia5_utt1,neutral,test
dia5_utt2,neutral,test
dia5_utt3,neutral,test
dia5_utt4,neutral,test
dia5_utt5,neutral,test
dia5_utt6,neutral,test
dia5_utt7,neutral,test
dia5_utt8,neutral,test
dia6_utt0,neutral,test
dia6_utt1,neutral,test
dia6_utt2,surprise,test
dia7_utt0,neutral,test
dia7_utt1,neutral,test
dia7_utt2,neutral,test
dia7_utt3,neutral,test
dia7_utt4,surprise,test
dia7_utt5,neutral,test
dia7_utt6,surprise,test
dia7_utt7,neutral,test
dia7_utt8,neutral,test
dia8_utt0,sadness,test
dia8_utt1,joy,test
dia8_utt2,neutral,test
dia8_utt3,surprise,test
dia8_utt4,neutral,test
dia8_utt5,neutral,test
dia8_utt6,joy,test
dia9_utt0,fear,test
dia9_utt1,neutral,test
dia9_utt2,sadness,test
dia9_utt3,surprise,test
dia9_utt4,surprise,test
dia9_utt5,neutral,test
dia9_utt6,surprise,test
dia9_utt7,anger,test
dia9_utt8,sadness,test
dia9_utt9,sadness,test
dia9_utt10,neutral,test
dia9_utt11,sadness,test
dia9_utt12,neutral,test
dia9_utt13,anger,test
dia9_utt14,neutral,test
dia9_utt15,joy,test
dia9_utt16,neutral,test
dia9_utt17,neutral,test
dia10_utt0,anger,test
dia10_utt1,neutral,test
dia10_utt2,neutral,test
dia10_utt3,neutral,test
dia11_utt0,sadness,test
dia11_utt1,fear,test
dia11_utt2,neutral,test
dia11_utt3,neutral,test
dia11_utt4,neutral,test
dia12_utt0,anger,test
dia12_utt1,neutral,test
dia12_utt2,sadness,test
dia12_utt3,anger,test
dia12_utt4,anger,test
dia12_utt5,anger,test
dia12_utt6,sadness,test
dia12_utt7,sadness,test
dia12_utt8,joy,test
dia12_utt9,neutral,test
dia12_utt10,neutral,test
dia12_utt11,joy,test
dia12_utt12,joy,test
dia12_utt13,neutral,test
dia12_utt14,neutral,test
dia12_utt15,neutral,test
dia12_utt16,neutral,test
dia12_utt17,neutral,test
dia12_utt18,neutral,test
dia12_utt19,joy,test
dia13_utt0,neutral,test
dia13_utt1,neutral,test
dia13_utt2,neutral,test
dia13_utt3,surprise,test
dia13_utt4,neutral,test
dia13_utt5,anger,test
dia13_utt6,anger,test
dia13_utt7,anger,test
dia14_utt0,surprise,test
dia14_utt1,joy,test
dia14_utt2,joy,test
dia14_utt3,joy,test
dia14_utt4,neutral,test
dia14_utt5,neutral,test
dia14_utt6,joy,test
dia14_utt7,joy,test
dia14_utt8,neutral,test
dia14_utt9,joy,test
dia14_utt10,neutral,test
dia15_utt0,joy,test
dia15_utt1,joy,test
dia15_utt2,joy,test
dia15_utt3,neutral,test
dia15_utt4,neutral,test
dia15_utt5,anger,test
dia16_utt0,neutral,test
dia16_utt1,neutral,test
dia16_utt2,neutral,test
dia16_utt3,neutral,test
dia16_utt4,surprise,test
dia16_utt5,neutral,test
dia16_utt6,neutral,test
dia16_utt7,neutral,test
dia16_utt8,neutral,test
dia16_utt9,anger,test
dia17_utt0,neutral,test
dia17_utt1,neutral,test
dia17_utt2,neutral,test
dia17_utt3,disgust,test
dia17_utt4,disgust,test
dia17_utt5,joy,test
dia17_utt6,anger,test
dia17_utt7,anger,test
dia17_utt8,anger,test
dia17_utt9,anger,test
dia17_utt10,anger,test
dia17_utt11,sadness,test
dia17_utt12,disgust,test
dia17_utt13,anger,test
dia17_utt14,disgust,test
dia17_utt15,neutral,test
dia17_utt16,fear,test
dia17_utt17,fear,test
dia17_utt18,neutral,test
dia17_utt19,neutral,test
dia17_utt20,neutral,test
dia17_utt21,neutral,test
dia17_utt22,neutral,test
dia17_utt23,neutral,test
dia17_utt24,anger,test
dia17_utt25,neutral,test
dia17_utt26,anger,test
dia17_utt27,anger,test
dia17_utt28,sadness,test
dia17_utt29,anger,test
dia17_utt30,anger,test
dia17_utt31,anger,test
dia17_utt32,neutral,test
dia18_utt0,neutral,test
dia18_utt1,neutral,test
dia18_utt2,neutral,test
dia19_utt0,surprise,test
dia20_utt0,anger,test
dia20_utt1,neutral,test
dia20_utt2,neutral,test
dia20_utt3,neutral,test
dia20_utt4,neutral,test
dia20_utt5,neutral,test
dia20_utt6,joy,test
dia20_utt7,neutral,test
dia21_utt0,neutral,test
dia21_utt1,neutral,test
dia21_utt2,neutral,test
dia21_utt3,neutral,test
dia21_utt4,sadness,test
dia21_utt5,joy,test
dia21_utt6,surprise,test
dia22_utt0,joy,test
dia22_utt1,neutral,test
dia22_utt2,neutral,test
dia22_utt3,joy,test
dia22_utt4,sadness,test
dia22_utt5,neutral,test
dia22_utt6,sadness,test
dia22_utt7,surprise,test
dia22_utt8,sadness,test
dia22_utt9,surprise,test
dia22_utt10,anger,test
dia22_utt11,neutral,test
dia22_utt12,joy,test
dia22_utt13,joy,test
dia22_utt14,neutral,test
dia22_utt15,joy,test
dia22_utt16,neutral,test
dia22_utt17,joy,test
dia22_utt18,joy,test
dia22_utt19,surprise,test
dia22_utt20,neutral,test
dia22_utt21,neutral,test
dia23_utt0,joy,test
dia23_utt1,neutral,test
dia23_utt2,neutral,test
dia24_utt0,neutral,test
dia24_utt1,joy,test
dia24_utt2,neutral,test
dia24_utt3,joy,test
dia25_utt0,neutral,test
dia25_utt1,neutral,test
dia25_utt2,sadness,test
dia25_utt3,neutral,test
dia25_utt4,anger,test
dia25_utt5,surprise,test
dia25_utt6,joy,test
dia25_utt7,neutral,test
dia25_utt8,anger,test
dia25_utt9,neutral,test
dia25_utt10,anger,test
dia25_utt11,neutral,test
dia25_utt12,neutral,test
dia25_utt13,neutral,test
dia25_utt14,neutral,test
dia25_utt16,anger,test
dia26_utt0,joy,test
dia27_utt0,joy,test
dia27_utt1,neutral,test
dia28_utt0,neutral,test
dia28_utt1,joy,test
dia28_utt2,neutral,test
dia28_utt3,sadness,test
dia28_utt4,neutral,test
dia28_utt5,neutral,test
dia28_utt6,neutral,test
dia28_utt7,joy,test
dia28_utt8,neutral,test
dia28_utt9,sadness,test
dia28_utt10,neutral,test
dia28_utt11,neutral,test
dia28_utt12,neutral,test
dia28_utt13,neutral,test
dia28_utt14,joy,test
dia28_utt15,anger,test
dia28_utt16,neutral,test
dia29_utt0,neutral,test
dia29_utt1,surprise,test
dia29_utt2,neutral,test
dia29_utt3,surprise,test
dia29_utt4,surprise,test
dia29_utt5,surprise,test
dia29_utt6,fear,test
dia29_utt7,joy,test
dia29_utt8,neutral,test
dia29_utt9,neutral,test
dia29_utt10,fear,test
dia29_utt11,joy,test
dia29_utt12,joy,test
dia30_utt0,surprise,test
dia30_utt1,joy,test
dia30_utt2,joy,test
dia30_utt3,joy,test
dia30_utt4,surprise,test
dia30_utt5,disgust,test
dia31_utt0,neutral,test
dia32_utt0,surprise,test
dia32_utt1,joy,test
dia32_utt2,neutral,test
dia32_utt3,neutral,test
dia32_utt4,neutral,test
dia32_utt5,sadness,test
dia32_utt6,neutral,test
dia32_utt7,neutral,test
dia32_utt8,surprise,test
dia32_utt9,sadness,test
dia32_utt10,sadness,test
dia32_utt11,sadness,test
dia32_utt12,joy,test
dia33_utt0,sadness,test
dia33_utt1,anger,test
dia33_utt2,neutral,test
dia33_utt3,neutral,test
dia33_utt4,surprise,test
dia33_utt5,sadness,test
dia33_utt6,sadness,test
dia33_utt7,neutral,test
dia33_utt8,neutral,test
dia33_utt9,anger,test
dia33_utt10,anger,test
dia34_utt0,neutral,test
dia34_utt1,disgust,test
dia34_utt2,joy,test
dia34_utt3,surprise,test
dia34_utt4,anger,test
dia34_utt5,surprise,test
dia34_utt6,disgust,test
dia34_utt7,anger,test
dia34_utt8,neutral,test
dia34_utt9,neutral,test
dia34_utt10,neutral,test
dia34_utt11,neutral,test
dia34_utt12,surprise,test
dia34_utt13,surprise,test
dia34_utt14,anger,test
dia34_utt15,anger,test
dia34_utt16,neutral,test
dia34_utt17,anger,test
dia34_utt18,anger,test
dia35_utt0,neutral,test
dia35_utt2,neutral,test
dia35_utt3,neutral,test
dia35_utt4,neutral,test
dia36_utt0,neutral,test
dia36_utt1,anger,test
dia37_utt0,anger,test
dia37_utt1,neutral,test
dia37_utt2,anger,test
dia37_utt3,fear,test
dia37_utt4,anger,test
dia37_utt5,neutral,test
dia37_utt6,anger,test
dia37_utt7,anger,test
dia38_utt0,joy,test
dia38_utt1,joy,test
dia38_utt2,neutral,test
dia38_utt3,joy,test
dia38_utt4,joy,test
dia39_utt0,neutral,test
dia39_utt1,neutral,test
dia39_utt2,neutral,test
dia39_utt3,neutral,test
dia39_utt4,neutral,test
dia39_utt5,neutral,test
dia39_utt6,joy,test
dia39_utt7,neutral,test
dia39_utt8,neutral,test
dia39_utt9,surprise,test
dia39_utt10,neutral,test
dia39_utt11,neutral,test
dia40_utt0,joy,test
dia40_utt1,neutral,test
dia41_utt0,neutral,test
dia41_utt1,anger,test
dia41_utt2,anger,test
dia41_utt3,surprise,test
dia41_utt4,anger,test
dia41_utt5,surprise,test
dia41_utt6,disgust,test
dia41_utt7,neutral,test
dia41_utt8,surprise,test
dia41_utt9,surprise,test
dia41_utt10,sadness,test
dia41_utt11,sadness,test
dia41_utt12,neutral,test
dia42_utt0,joy,test
dia42_utt1,sadness,test
dia42_utt2,neutral,test
dia42_utt3,surprise,test
dia42_utt4,neutral,test
dia42_utt5,surprise,test
dia42_utt6,joy,test
dia42_utt7,surprise,test
dia42_utt8,neutral,test
dia43_utt0,neutral,test
dia43_utt1,neutral,test
dia43_utt2,neutral,test
dia43_utt3,neutral,test
dia43_utt4,neutral,test
dia43_utt5,neutral,test
dia43_utt6,neutral,test
dia44_utt0,neutral,test
dia44_utt1,neutral,test
dia44_utt2,joy,test
dia44_utt3,neutral,test
dia45_utt0,anger,test
dia45_utt1,neutral,test
dia45_utt2,neutral,test
dia45_utt3,surprise,test
dia45_utt4,joy,test
dia45_utt5,joy,test
dia45_utt6,anger,test
dia45_utt7,neutral,test
dia45_utt8,neutral,test
dia46_utt0,joy,test
dia46_utt1,joy,test
dia46_utt2,joy,test
dia46_utt3,joy,test
dia46_utt4,joy,test
dia46_utt5,joy,test
dia46_utt6,neutral,test
dia46_utt7,joy,test
dia46_utt8,joy,test
dia47_utt0,sadness,test
dia47_utt1,sadness,test
dia47_utt2,sadness,test
dia47_utt3,neutral,test
dia47_utt4,neutral,test
dia47_utt5,neutral,test
dia47_utt6,sadness,test
dia47_utt7,neutral,test
dia47_utt8,neutral,test
dia47_utt9,neutral,test
dia47_utt10,neutral,test
dia47_utt11,neutral,test
dia47_utt12,neutral,test
dia47_utt13,neutral,test
dia48_utt0,neutral,test
dia48_utt1,neutral,test
dia48_utt2,neutral,test
dia48_utt3,joy,test
dia48_utt4,joy,test
dia48_utt5,joy,test
dia49_utt0,joy,test
dia49_utt1,joy,test
dia49_utt2,neutral,test
dia49_utt3,neutral,test
dia49_utt4,neutral,test
dia49_utt5,neutral,test
dia49_utt6,neutral,test
dia49_utt7,neutral,test
dia49_utt8,neutral,test
dia49_utt9,joy,test
dia49_utt10,neutral,test
dia49_utt11,joy,test
dia49_utt12,surprise,test
dia49_utt13,neutral,test
dia49_utt14,joy,test
dia49_utt15,neutral,test
dia49_utt16,neutral,test
dia50_utt0,neutral,test
dia50_utt1,neutral,test
dia50_utt2,fear,test
dia50_utt3,neutral,test
dia51_utt0,joy,test
dia51_utt1,joy,test
dia51_utt2,neutral,test
dia52_utt0,neutral,test
dia52_utt1,disgust,test
dia52_utt2,neutral,test
dia52_utt3,surprise,test
dia52_utt4,neutral,test
dia52_utt5,neutral,test
dia52_utt6,neutral,test
dia52_utt7,surprise,test
dia52_utt8,surprise,test
dia52_utt9,neutral,test
dia52_utt10,anger,test
dia52_utt11,anger,test
dia53_utt0,surprise,test
dia53_utt1,neutral,test
dia53_utt2,joy,test
dia53_utt3,joy,test
dia53_utt4,joy,test
dia53_utt5,neutral,test
dia53_utt6,sadness,test
dia53_utt7,sadness,test
dia53_utt8,surprise,test
dia53_utt9,joy,test
dia53_utt10,neutral,test
dia53_utt11,joy,test
dia53_utt12,joy,test
dia54_utt0,neutral,test
dia54_utt1,neutral,test
dia54_utt2,neutral,test
dia54_utt3,anger,test
dia54_utt4,neutral,test
dia54_utt5,surprise,test
dia54_utt7,anger,test
dia54_utt8,neutral,test
dia54_utt9,neutral,test
dia54_utt10,sadness,test
dia54_utt11,sadness,test
dia55_utt0,neutral,test
dia55_utt1,neutral,test
dia55_utt2,joy,test
dia56_utt0,sadness,test
dia56_utt1,neutral,test
dia56_utt2,joy,test
dia56_utt3,neutral,test
dia56_utt4,anger,test
dia56_utt5,joy,test
dia56_utt6,neutral,test
dia56_utt7,joy,test
dia56_utt8,joy,test
dia56_utt9,neutral,test
dia56_utt10,surprise,test
dia56_utt11,joy,test
dia57_utt0,neutral,test
dia57_utt1,joy,test
dia57_utt2,joy,test
dia57_utt3,neutral,test
dia57_utt4,joy,test
dia57_utt5,disgust,test
dia58_utt0,joy,test
dia58_utt1,joy,test
dia58_utt2,joy,test
dia58_utt3,joy,test
dia58_utt4,neutral,test
dia58_utt5,neutral,test
dia58_utt6,neutral,test
dia58_utt7,surprise,test
dia58_utt8,surprise,test
dia58_utt9,sadness,test
dia58_utt10,sadness,test
dia58_utt11,neutral,test
dia58_utt12,joy,test
dia58_utt13,joy,test
dia58_utt14,neutral,test
dia58_utt15,neutral,test
dia58_utt16,sadness,test
dia59_utt0,neutral,test
dia59_utt1,neutral,test
dia59_utt2,anger,test
dia60_utt0,fear,test
dia60_utt1,neutral,test
dia60_utt2,joy,test
dia60_utt3,surprise,test
dia60_utt4,sadness,test
dia60_utt5,anger,test
dia60_utt6,anger,test
dia61_utt0,surprise,test
dia61_utt1,disgust,test
dia61_utt2,surprise,test
dia62_utt0,neutral,test
dia62_utt1,anger,test
dia63_utt0,neutral,test
dia63_utt1,neutral,test
dia64_utt0,anger,test
dia64_utt1,neutral,test
dia64_utt2,anger,test
dia64_utt3,anger,test
dia64_utt4,anger,test
dia64_utt5,neutral,test
dia64_utt6,neutral,test
dia64_utt7,neutral,test
dia64_utt8,neutral,test
dia64_utt9,neutral,test
dia64_utt10,neutral,test
dia64_utt11,neutral,test
dia64_utt12,sadness,test
dia64_utt13,neutral,test
dia64_utt14,surprise,test
dia64_utt15,neutral,test
dia64_utt16,neutral,test
dia65_utt0,neutral,test
dia65_utt1,neutral,test
dia65_utt2,neutral,test
dia65_utt3,disgust,test
dia65_utt4,surprise,test
dia65_utt5,neutral,test
dia65_utt6,anger,test
dia65_utt7,neutral,test
dia65_utt8,neutral,test
dia65_utt9,anger,test
dia65_utt10,surprise,test
dia66_utt0,neutral,test
dia66_utt1,joy,test
dia66_utt2,joy,test
dia66_utt3,neutral,test
dia66_utt4,joy,test
dia67_utt0,neutral,test
dia67_utt1,neutral,test
dia67_utt2,neutral,test
dia67_utt3,joy,test
dia68_utt0,anger,test
dia68_utt1,anger,test
dia68_utt2,neutral,test
dia68_utt3,sadness,test
dia68_utt4,neutral,test
dia68_utt5,anger,test
dia68_utt6,neutral,test
dia68_utt7,joy,test
dia68_utt8,neutral,test
dia68_utt9,joy,test
dia68_utt10,neutral,test
dia68_utt11,anger,test
dia68_utt12,joy,test
dia68_utt13,joy,test
dia68_utt14,neutral,test
dia69_utt0,anger,test
dia69_utt1,anger,test
dia69_utt2,neutral,test
dia69_utt3,neutral,test
dia69_utt4,neutral,test
dia69_utt5,joy,test
dia70_utt0,neutral,test
dia70_utt1,neutral,test
dia70_utt2,neutral,test
dia70_utt3,neutral,test
dia70_utt4,neutral,test
dia70_utt5,neutral,test
dia70_utt6,neutral,test
dia70_utt7,neutral,test
dia70_utt8,sadness,test
dia70_utt9,disgust,test
dia70_utt10,disgust,test
dia70_utt11,anger,test
dia70_utt12,anger,test
dia70_utt13,anger,test
dia70_utt14,anger,test
dia70_utt15,sadness,test
dia70_utt16,sadness,test
dia70_utt17,joy,test
dia70_utt18,neutral,test
dia70_utt19,neutral,test
dia70_utt20,neutral,test
dia70_utt21,neutral,test
dia70_utt22,joy,test
dia71_utt0,joy,test
dia71_utt1,neutral,test
dia71_utt2,joy,test
dia71_utt3,surprise,test
dia71_utt4,joy,test
dia71_utt5,surprise,test
dia71_utt6,surprise,test
dia71_utt7,neutral,test
dia71_utt8,neutral,test
dia71_utt9,neutral,test
dia71_utt10,neutral,test
dia71_utt11,neutral,test
dia71_utt12,joy,test
dia71_utt13,fear,test
dia72_utt0,neutral,test
dia72_utt1,joy,test
dia72_utt2,anger,test
dia72_utt3,anger,test
dia72_utt5,anger,test
dia72_utt6,anger,test
dia72_utt7,anger,test
dia72_utt8,anger,test
dia72_utt9,anger,test
dia72_utt10,anger,test
dia72_utt11,anger,test
dia72_utt12,neutral,test
dia72_utt13,anger,test
dia72_utt14,neutral,test
dia72_utt15,neutral,test
dia72_utt16,surprise,test
dia73_utt0,fear,test
dia73_utt1,neutral,test
dia73_utt2,anger,test
dia73_utt3,neutral,test
dia73_utt4,neutral,test
dia73_utt5,neutral,test
dia73_utt6,neutral,test
dia73_utt7,joy,test
dia73_utt8,anger,test
dia73_utt9,neutral,test
dia73_utt10,anger,test
dia74_utt0,joy,test
dia74_utt1,neutral,test
dia74_utt2,neutral,test
dia74_utt3,neutral,test
dia74_utt4,neutral,test
dia75_utt0,neutral,test
dia75_utt1,neutral,test
dia75_utt2,neutral,test
dia75_utt3,neutral,test
dia75_utt4,anger,test
dia75_utt5,neutral,test
dia76_utt0,neutral,test
dia76_utt1,neutral,test
dia76_utt2,neutral,test
dia76_utt3,neutral,test
dia76_utt4,neutral,test
dia76_utt5,neutral,test
dia76_utt6,neutral,test
dia76_utt7,neutral,test
dia76_utt8,surprise,test
dia76_utt9,neutral,test
dia76_utt10,neutral,test
dia76_utt11,neutral,test
dia76_utt12,neutral,test
dia76_utt13,neutral,test
dia76_utt14,neutral,test
dia76_utt15,neutral,test
dia76_utt16,joy,test
dia76_utt17,neutral,test
dia76_utt18,joy,test
dia77_utt0,surprise,test
dia77_utt1,neutral,test
dia77_utt2,anger,test
dia77_utt3,anger,test
dia77_utt4,sadness,test
dia78_utt0,sadness,test
dia78_utt1,neutral,test
dia78_utt2,neutral,test
dia78_utt3,neutral,test
dia78_utt4,neutral,test
dia78_utt5,neutral,test
dia78_utt6,neutral,test
dia78_utt7,joy,test
dia78_utt8,joy,test
dia78_utt9,joy,test
dia79_utt0,neutral,test
dia79_utt1,neutral,test
dia80_utt0,anger,test
dia80_utt2,disgust,test
dia80_utt3,anger,test
dia80_utt4,anger,test
dia80_utt5,neutral,test
dia80_utt6,neutral,test
dia80_utt7,anger,test
dia80_utt8,neutral,test
dia80_utt9,neutral,test
dia81_utt0,joy,test
dia81_utt1,neutral,test
dia82_utt0,neutral,test
dia83_utt0,neutral,test
dia83_utt1,neutral,test
dia83_utt2,neutral,test
dia83_utt4,joy,test
dia83_utt5,anger,test
dia83_utt6,surprise,test
dia83_utt7,sadness,test
dia83_utt8,neutral,test
dia83_utt9,sadness,test
dia83_utt10,anger,test
dia84_utt0,anger,test
dia84_utt1,anger,test
dia84_utt2,sadness,test
dia85_utt0,neutral,test
dia85_utt1,surprise,test
dia85_utt2,anger,test
dia85_utt3,anger,test
dia85_utt4,disgust,test
dia85_utt5,anger,test
dia86_utt0,neutral,test
dia86_utt1,neutral,test
dia86_utt2,neutral,test
dia86_utt3,neutral,test
dia86_utt4,neutral,test
dia86_utt5,disgust,test
dia86_utt6,joy,test
dia86_utt7,surprise,test
dia87_utt0,neutral,test
dia87_utt1,neutral,test
dia88_utt0,joy,test
dia88_utt1,joy,test
dia88_utt2,disgust,test
dia88_utt3,anger,test
dia88_utt4,neutral,test
dia88_utt5,neutral,test
dia88_utt6,anger,test
dia88_utt7,neutral,test
dia88_utt8,sadness,test
dia88_utt9,joy,test
dia88_utt10,neutral,test
dia88_utt11,surprise,test
dia88_utt12,joy,test
dia88_utt13,neutral,test
dia89_utt0,neutral,test
dia89_utt1,neutral,test
dia89_utt2,surprise,test
dia90_utt0,neutral,test
dia90_utt1,anger,test
dia90_utt2,surprise,test
dia90_utt3,sadness,test
dia90_utt4,sadness,test
dia90_utt5,sadness,test
dia91_utt0,neutral,test
dia92_utt0,joy,test
dia92_utt1,neutral,test
dia92_utt2,neutral,test
dia92_utt3,joy,test
dia92_utt4,joy,test
dia92_utt5,disgust,test
dia93_utt0,sadness,test
dia93_utt1,sadness,test
dia93_utt2,neutral,test
dia93_utt3,neutral,test
dia93_utt4,neutral,test
dia93_utt8,neutral,test
dia93_utt9,neutral,test
dia93_utt10,neutral,test
dia93_utt11,neutral,test
dia93_utt12,anger,test
dia93_utt13,neutral,test
dia93_utt14,neutral,test
dia93_utt15,neutral,test
dia94_utt0,surprise,test
dia94_utt1,neutral,test
dia94_utt2,neutral,test
dia95_utt0,surprise,test
dia95_utt1,joy,test
dia95_utt3,neutral,test
dia95_utt4,surprise,test
dia95_utt5,anger,test
dia95_utt6,neutral,test
dia95_utt7,joy,test
dia95_utt8,joy,test
dia95_utt9,anger,test
dia95_utt10,neutral,test
dia95_utt11,surprise,test
dia95_utt13,joy,test
dia95_utt14,joy,test
dia95_utt15,joy,test
dia95_utt16,neutral,test
dia95_utt17,fear,test
dia95_utt18,neutral,test
dia95_utt19,joy,test
dia96_utt0,neutral,test
dia96_utt1,neutral,test
dia96_utt2,joy,test
dia96_utt3,disgust,test
dia96_utt4,joy,test
dia96_utt5,neutral,test
dia96_utt7,disgust,test
dia96_utt8,neutral,test
dia96_utt9,anger,test
dia96_utt10,neutral,test
dia96_utt11,neutral,test
dia96_utt12,surprise,test
dia96_utt13,neutral,test
dia96_utt14,surprise,test
dia96_utt15,neutral,test
dia96_utt16,neutral,test
dia96_utt17,neutral,test
dia96_utt18,neutral,test
dia96_utt19,neutral,test
dia96_utt20,neutral,test
dia97_utt0,joy,test
dia97_utt1,joy,test
dia97_utt2,neutral,test
